id,username,created_at,name,protected,verified,followers_count,following_count,tweet_count,listed_count,url,description
4035053313,sperlock222,2015-10-25T00:01:56.000Z,KENLY DILLARD,False,False,2557,4969,115911,20,,
1478907837694754820,ericand25844946,2022-01-06T01:55:31.000Z,eric anderson,False,False,887,1274,10798,2,,"Florida, great state of common sense. Thanks Ron D."
16156534,GustavSpeed,2008-09-06T13:29:39.000Z,GSpeed,False,False,53,130,42,0,,
1492891034082234370,AthanadiadisDe,2022-02-13T15:59:54.000Z,Loyda Lopez Athanasiadis de 🇺🇸,False,False,1286,4395,32087,2,,Fe en el creador. Faith in the creator. In God I trust.
1441952749587894280,rose_howdy,2021-09-26T02:28:31.000Z,Rose (ローズ),False,False,70,59,25351,0,,#MilitaryNews #Investment #Netflix #Travel #Recipe #SouthernDish #TexMex #Texas #NoAbortion #BlueLivesMatter RTs ≠ Endorsements  👉No DMs!
1280393660463529984,Kodimah1,2020-07-07T06:50:26.000Z,Dr. Kodimah Jnr,False,False,100,195,37,0,,"PhD Applied Statistics, Chartered Accountant (Financial Consultant), M&E Professional, Climate Activist, Development advocate, CEO Kodi Jnr Farms."
4047816377,KScatReilly,2015-10-26T18:01:29.000Z,Kieran,False,False,1314,1175,26056,4,https://t.co/KkMTCI5vFl,Drinking water stacking burrata
866095377828765696,LiesKillTheSoul,2017-05-21T00:56:44.000Z,I'm Back,False,False,1759,1265,142700,3,,
1115956592560693248,zenettr,2019-04-10T12:35:59.000Z,ANTOINETTA,False,False,551,523,19281,0,https://t.co/zCKK2Sev2B,"#NIFOLOA : hate no more, judge no more, put it on the side and just ignore"
1833570096,FionaOdlum,2013-09-08T19:39:19.000Z,Fiona Odlum,False,True,6522,1958,26828,105,,"Truly obsessed with my dogs, working out & talking about the weather. Have a news story? Email me: Fiona.Odlum@cbc.ca"
1593416502387957762,angryman1972,2022-11-18T01:31:32.000Z,angry.tribe (Thailand),False,False,770,1192,4122,0,https://t.co/WgRkNWcZJg,"We are focused on climate change, and our mission is to help local communities address the issue through grassroots activism."
1378933676935766016,RoadknightThe,2021-04-05T04:54:25.000Z,TheRoadknight,False,False,18225,16026,31435,23,,"Proud Brit-Australian, gay, married, 60+ conservative, Geelong. I hold the left-biased, race-baiting ABC to account.No pronouns. No DMs."
1568415887006339072,BooksMarble,2022-09-10T01:48:00.000Z,marblecitybooks.com,False,False,131,187,502,0,https://t.co/rqQAyBhLKO,
1375279718,youfeelingrandy,2013-04-23T19:11:39.000Z,Randy R,False,False,64,387,3807,2,,If loving America is wrong; I don’t want to be right.
1140090941195325440,TurnbullWhitby,2019-06-16T02:57:17.000Z,Ryan Turnbull 🇨🇦 🇺🇦,False,True,7497,4999,5063,103,https://t.co/OTToB84pj4,"Member of Parliament for Whitby. Father, husband, social entrepreneur and former CEO. 📞905-665-8182 📧Ryan.Turnbull@parl.gc.ca he/him/il"
68256106,heba_hashem,2009-08-23T22:42:41.000Z,Heba Hashem Ⓥ,False,False,1508,2485,12450,26,https://t.co/Z42cpaKtBn,Freelance journalist in Niagara Falls/Dubai. Vegan for the animals🌱Earth lover 🌏
709134171118170114,Ivashkovv_,2016-03-13T21:48:56.000Z,_.xmaaa🌻,False,False,94,119,6108,0,,
1620428313331130369,JacksonDamian20,2023-01-31T14:26:40.000Z,Jackson Damian,False,False,22,61,105,0,https://t.co/mWP03NwL68,Psychotherapist and climate advocate #climateadvocacy #climatescience #climatepsychology #climateemergency
3369695584,predartbot,2015-07-10T19:07:32.000Z,Predictive Art Bot 🔮,False,False,1350,233,14281,64,https://t.co/fNquWxu3VX,"Amazing concepts looking for artists! (2015—ongoing, by @disnovation)xo"
1580191612663365635,EdeshSeba,2022-10-12T13:41:30.000Z,Edesh Seba,False,False,22,25,14055,0,https://t.co/S1L8Dd6869,Free Information and Guide https://t.co/SCYuZrnlHD
604085805,august_ob,2012-06-09T23:19:32.000Z,Augusto Batista,False,False,11,87,225,1,,University of Oklahoma 🇺🇲🇧🇷
2369428747,DruCrawley,2014-03-02T21:41:36.000Z,Dru Crawley,False,False,3817,3114,24678,237,https://t.co/igQZxI5wAU,"#buildings:  #performance, #netzeroenergy, #simulation, #decarbonization, #climatechange, #data, PhD, father of #EnergyPlus, Bentley Systems, views own"
1212232879008174080,steveat31545038,2020-01-01T04:44:45.000Z,steve.a.t.w.i.t.t.e.r,False,False,344,1598,2580,0,,https://t.co/PgvFGpvc83Born when rising ppm was theoryPartial to writings of Paulo Freire & Alasdair MacIntyre
492273457,sargos66,2012-02-14T14:49:46.000Z,Serge Van Steenkiste,False,False,79,0,39672,12,https://t.co/bKd5isGMx4,Multilingual leader with a proven ability to drive innovation and deliver results in businesses ranging from start-ups to Global Fortune 500 companies
877562301049704449,markismsb,2017-06-21T16:22:11.000Z,msbsurfer,False,False,2373,4899,20588,6,,GT. BIE. Hunter. Surfer. Bacon. BBQ. USAF Vet. opinionated as hell and generally correct/right. GETTR and TS msbsurfer
26742939,mscher001,2009-03-26T12:58:54.000Z,Mark Sher מרק שר,False,False,8047,7663,41354,3,,"it is what it is! US Army Vet. (Medic) 1969-71. Ohio State University-Day Trader. I try to be humorous, Sometimes I achieve it. Mostly not. No DMs"
1609636797444653058,AstrologyAi,2023-01-01T19:45:13.000Z,Astrology Ai,False,False,7,17,6192,0,,"Science, Technology and other interesting facts and information, in bite size quiz format compiled using Ai, to engage and inspire."
2561294759,Otownhero93,2014-05-24T02:55:48.000Z,Phil,False,False,621,765,46545,1,,“Never put off until tomorrow what you can do the day after tomorrow just as well.” -Mark Twain Libertarian Orlando sports fanatic
1619364076550774784,cookemkoda,2023-01-28T15:57:47.000Z,koda,False,False,8,77,267,0,,please don’t be sensitive
1623820744030359554,porducare,2023-02-09T23:07:16.000Z,Porducare Enterprise,False,False,0,7,5,0,,"Porducare Enterprise is a social enterprise dedicated to the production of  Shea butter and other Shea products such as pomade, lotion etc. in Northern Ghana."
1379873198154596361,thingsisaidx,2021-04-07T19:06:34.000Z,Alejandra ♍️🦋,False,False,235,170,20736,0,,"happy, healing & very pretty 🇩🇴🇵🇷"
189713730,_mattneary,2010-09-12T01:14:36.000Z,Matt Neary,False,False,278,199,391,4,https://t.co/oGQD5sJqTc,Stay foolish. Indie Hacker. Previously @Harvard • @Kensho • Farallon Capital
3108351,WSJ,2007-04-01T06:22:13.000Z,The Wall Street Journal,False,True,20499927,1085,398762,128042,https://t.co/9rMrYLEXTt,Sign up for our newsletters and alerts: https://t.co/QevH0DLisA | Got a tip? https://t.co/iXIigdOLPr | For WSJ customer support: https://t.co/DZgH9n4vAI
21856182,EurasiaReview,2009-02-25T11:26:53.000Z,Eurasia Review,False,False,10205,10873,229881,348,https://t.co/hkbKtwNvSB,Eurasia Review is an independent Journal that provides a venue for analysts and experts to publish content on a wide-range of subjects.
3407699637,3beesbuzz,2015-08-07T20:56:52.000Z,Stephanie Dennis,False,False,192,846,124529,0,,
292619181,scarletmonahan,2011-05-03T23:23:17.000Z,scarlet monahan,False,False,300691,23773,387105,1634,,"looking in-looking on,making art, still trying to work out the difference between a smile & a grin#sculptor #artist #poet #women #Satire #writer #animation"
1427385928956456964,wxchris3,2021-08-16T21:45:22.000Z,wxchris,False,False,85,67,1247,1,,
44697696,SammyShills,2009-06-04T19:33:34.000Z,Sam Shillet,False,False,310,1101,6373,4,,Coastal Media Elite
4076480062,glad_help,2015-10-30T16:37:12.000Z,Interesting Page Isn't It?,False,False,143,3,31916,1,https://t.co/0Gb0Gggb3l,https://t.co/0Gb0Gggb3l #interesting #trevel #learn #new #blog
1592027975553527808,KC4Gr8NESS,2022-11-14T05:33:54.000Z,KC Tha Gr8,False,False,5204,4123,8879,5,,81 Million My Ass ☢️ America First 🇺🇸 1A/2A ❤️ Support Our Troops 🤍 Back The Blue 💙 Never Date A Liberal Tweets Daily💥 Unvaxxed🩸#FJB #MAGA
26583983,K1w127,2009-03-25T20:32:44.000Z,K1w1🇳🇿🇬🇧🇨🇦🇺🇦,False,False,964,1434,74439,14,,"Kiwi_Brit. Rugby & aviation fan. Interests  history, movies and aviation. No country can stand alone, those with common interests & values must stand together."
1565870880063774720,DPetersenENG,2022-09-03T01:15:00.000Z,Dana Petersen,False,False,30,122,3640,0,,
1273833539222548480,therapist_gay,2020-06-19T04:24:13.000Z,The Gay Therapist,False,False,536,1945,98646,4,,"Therapist specializing in gay issues, men, mens health/sex #Resist He/HimDM's open, lets chat!!!! Message me"
232916622,yagirlG,2011-01-01T18:49:52.000Z,dale pooper,False,False,482,226,64916,2,,
1369837113315835910,tomstew93814627,2021-03-11T02:26:49.000Z,tom stewart,False,False,236,681,11174,0,,Yoyodyne Propulsion Systems
