id,username,created_at,name,protected,verified,followers_count,following_count,tweet_count,listed_count,url,description
3508482194,marcrobbinroth,2015-09-09T21:42:46.000Z,robbin,False,False,1901,2578,12567,2,,"#ResistanceUnited. Ret.COTA/L &SPED Tchr. Lifelong Democrat, happily married to my Wife, 5 kids, 4 NZ grandkids. Find me on Post (Robbin @thehood)"
554888488,ryanswalters73,2012-04-16T05:31:02.000Z,🖋Ryan S. Walters 📚,False,False,1669,3318,9172,24,https://t.co/IfsdAlHEVS,"Historian. Author. Recent books by Regnery on Apollo 1 and Warren Harding. Followed by the great @repthomasmassie! Born in Mississippi, Reside in Texas!"
1587342624821809152,JudgePfannerst2,2022-11-01T07:16:01.000Z,Judge_Pfannerstill24mwff,False,False,4,3,4517,0,,
1499801714836316162,TERMLIMITSASAP,2022-03-04T17:39:42.000Z,STOP THE CLOWN SHOW IN THE WHITE HOUSE,False,False,220,654,1127,0,,Freedom of speech is retarded now under new tech rules and censorship!
1510781350902706180,wildbluethistle,2022-04-04T00:48:59.000Z,wild blue thistle,False,False,3281,1369,78453,2,,#ClimateChange #freemusic #acousticmusic #NowPlaying #followback #ClimateAction #GTTO #ToriesOut
1212560564225900544,AusPolMate,2020-01-02T02:26:26.000Z,"AusPolMate Researched threads, tweets & videos",False,False,7419,819,68795,31,,Politically focused researched tweets/threads/videosLonger articles are👉https://t.co/VNiupO9HCW☕️coffee is appreciated https://t.co/nTRh43dGEv
871112515790360576,TX_Embassy,2017-06-03T21:13:03.000Z,Texas Embassy,False,False,4021,4826,108144,1,,#MAGA IFB Deep in the heart of Texas where we support President Trump and Whataburger!!
1393584356162158593,HavaClimate,2021-05-15T15:09:48.000Z,HAVA Climate Solutions,False,False,88,552,1797,16,https://t.co/CmIFtEPgoe,A climate impact organization.
2224271,GaryM,2007-03-26T00:13:43.000Z,Gary McFarlane,False,False,4747,3945,94029,606,,Retired biology teacher. Community science educator (SE Alberta).  U of Alberta late 60's early 70's Zoology graduate. #SciChat #STEM #SciEd #Science #SciComm
456865788,AllanMargolin,2012-01-06T19:12:33.000Z,Allan Margolin,False,False,36672,18531,126599,529,https://t.co/uUbYZOjQbg,"Husband, Dad. Creator of I ♥ Climate Scientists, Climate Nexus Hot News. Former EDF Media Dir. & ABC Political Prod. AOMO. RT's ≠ endorsements"
