id,username,created_at,name,protected,verified,followers_count,following_count,tweet_count,listed_count,url,description
1054893957652434944,JJKALE2,2018-10-24T00:34:53.000Z,Solo Monk,False,False,16589,1835,73952,58,,"#GiveNothingToRacism Not here for your anti-Indigenous, anti-black, procolonial & queerantagonism views. Here for the music, politiX & the magic of our history."
1601087454978662400,ConnieSlinker11,2022-12-09T05:33:06.000Z,Connie Slinker,False,False,21,122,630,0,,
963495628545327104,StckPro,2018-02-13T19:30:33.000Z,STCK.PRO,False,False,5418,19,896366,96,https://t.co/G7j4StzXcB,Effortlessly track financial news and never miss an article again with https://t.co/hKE5DiO0B4. Our real-time database combines trusted financial news sources for easy access.
4035053313,sperlock222,2015-10-25T00:01:56.000Z,KENLY DILLARD,False,False,2557,4968,116471,20,,
1610288773954248704,ballz_anokondah,2023-01-03T15:04:07.000Z,BALLZ ANOKONDAH,False,False,2,39,7867,0,,THY ART THO M.E IN HE ARK HEAVEN PARADISE DEEEEEEP I.V DAWN 👁 NASA
224495471,ConversationEDU,2010-12-09T04:36:36.000Z,The Conversation,False,True,196989,5651,91813,2993,https://t.co/IhyOfLXqKD,Independent news from the sharpest academic minds.  Read: https://t.co/pXIyo0sdkZSign up: https://t.co/tTlAQjh3cSDonate: https://t.co/TvbSODXXxw
1497452801873559555,CherylAMadden,2022-02-26T06:11:59.000Z,Cheryl Madden,False,False,69,349,5733,2,,"Order of Princess Olha by ukase of the President of Ukraine Viktor Yushchenko;  Historian-Bibliographer of the Stalinist Holodomor Genocide in Ukraine, 1932-33"
1511024275863527432,RichardAubrey11,2022-04-04T16:54:08.000Z,Richard Aubrey,False,False,56,154,849,0,https://t.co/fp8qaLhswF,Head Winemaker and Vineyard Manager at Aubrey Family Farm
1444029405358018561,JoannaLody,2021-10-01T20:00:45.000Z,Joanna Lody,False,False,100,430,661,1,,"Federal Police Veteran, Undercover Op's and Criminal Intelligence.  Researcher.  Patriot. Love Beach, National Parks, Music 70s-2000 LOVE my furbaby Mishky 💖 ✝"
581782217,cliffordribner,2012-05-16T12:13:46.000Z,Clifford Ribner,False,False,125,19,21745,6,https://t.co/BCI4NCX3OT,"Clifford Ribner holds both a J.D. and an LL.M (in Tax) from New York University School of Law and graduated A.B. Magna Cum Laude, Cornell University"
1270052068829560833,pip_post,2020-06-08T17:56:39.000Z,PipPost,False,False,300,22,32362,4,https://t.co/KDOnmDLphV,Financial Markets and Fintech Newshttps://t.co/UZvCU2t4kE
456865788,AllanMargolin,2012-01-06T19:12:33.000Z,Allan Margolin,False,False,36916,18658,128313,534,https://t.co/uUbYZOjQbg,"Husband, Dad. Creator of I ♥ Climate Scientists, Climate Nexus Hot News. Former EDF Media Dir. & ABC Political Prod. AOMO. RT's ≠ endorsements"
1490184165626720256,ChillinGramsci,2022-02-06T04:42:56.000Z,Gramsci,False,False,163,732,12,0,,
1191855827667128320,DavidGr07837209,2019-11-05T23:12:59.000Z,David Griffiths,False,False,5329,5789,272005,31,,"Co-operator, co-operation, co-operative values and principles, democracy instead of plutocracy, equality and solidarity with trade unions, truth and facts."
309553018,CCCPHL,2011-06-02T08:37:12.000Z,CCC Philippines,False,True,28854,579,22557,222,https://t.co/pZJHs675Vx,The Climate Change Commission is the lead policy-making government body on climate change.Official account of CCC Secretary: @RobertEABorje
930930481654153216,ClimateExtremes,2017-11-15T22:48:17.000Z,ARC Centre of Excellence for Climate Extremes,False,False,3572,1060,3209,87,https://t.co/wwr9eOJTpu,"We reduce Australia’s economic, social and environmental vulnerability to climate extremes."
462993386,fredrickxavier,2012-01-13T16:08:12.000Z,Fredrick Xavier,False,False,688,2323,9348,28,https://t.co/SAODlPeVk4,"Learner, Dreamer and  Doer❤️ Tweets are my personal opinions.Follow Me for LinkedIn growth strategies, latest happening on LinkedIn & Everything LinkedIn."
309257669,VictoriaLJohnso,2011-06-01T20:03:20.000Z,Victoria L. Johnson,False,False,136,175,10791,2,,"I am a Californian who is an Associate Professor, Emerita, of Political Sociology. Tweeting is cathartic. All opinions are mine.Active on Twitter since 2021."
1514008662687113216,RussNiewiarows1,2022-04-12T22:33:07.000Z,Russ Niewiarowski,False,False,1,6,85,0,,
1010328979,BCBNZ,2012-12-14T03:35:05.000Z,Bevan Berg,False,False,392,579,16773,14,https://t.co/lFoE5ytN4p,"Writer, of sorts. Will take the piss, given the opportunity. Downunder from Down Under, New Zealand. Favourites are not necessarily endorsements. @bcbnz_ingm"
