id,username,created_at,name,protected,verified,followers_count,following_count,tweet_count,listed_count,url,description
1223976285745094656,papa_posty,2020-02-02T14:27:58.000Z,Retired Street Ambassador 🧸‼️,False,False,142,162,451,0,,"Co captain: @a_cruise_shipp. The Baba himself 🇳🇬💦, Entrepreneur👨🏾‍💼📚, music lover🎧❤️, deep thinker💡. etc. Oya follow me😁"
960338652818755584,tyndall_don,2018-02-05T02:25:51.000Z,Don Tyndall,False,False,1,8,722,0,,
1594963560404176896,ThatAngryarmy,2022-11-22T07:58:59.000Z,Angry.Army (definitely angry),False,False,1967,2642,5493,2,https://t.co/TJ9JkfGYOV,AngryArmy is a social enterprise with a mission to combat climate change. We are committed to making a difference and are passionate about protecting our planet
1385318637578297346,Skip61940020,2021-04-22T19:45:26.000Z,Skip,False,False,1,0,540,0,,
892476800756002817,srfdva,2017-08-01T20:07:05.000Z,hoodratinthesix,False,False,194,279,7379,13,,Legally minded but beach loving
532818331,truplapng,2012-03-22T04:19:12.000Z,Trupla PNG,False,False,10481,4408,208867,173,https://t.co/4qBPm3flCc,Bringing PNG Politics Updates closer to you A-I-H (As It Happens :) #PNG #PNGPOL Facebook: https://t.co/4qBPm3flCc
1599270132831748096,jesuits2007,2022-12-04T05:11:38.000Z,JESUITS2007USF,False,False,1,2,1358,2,,
1593416502387957762,angryman1972,2022-11-18T01:31:32.000Z,angry.tribe (Thailand),False,False,772,1252,4828,0,https://t.co/WgRkNWcZJg,"We are focused on climate change, and our mission is to help local communities address the issue through grassroots activism."
3241048252,RedactedDutta,2015-05-07T20:19:24.000Z,haver of potatoes,False,False,465,647,30041,15,https://t.co/Aqj3obcn9g,Planet Of The Horses. AVI by @fro_vo. He/him. https://t.co/iGOUxHFmaO
1342937111956049920,Ambera88371847,2020-12-26T20:55:49.000Z,Zapsavvy,False,False,674,977,42534,3,https://t.co/iNJlUDH3nW,Verifiable facts and all things vernacular before and after BabylonArt Culture History. No Religion. No Party.Ambera is my dog.
256057148,hugh_mankind,2011-02-22T15:30:34.000Z,New World Odor™,False,False,83794,5693,19023,261,,"Something smells fishy. It must be an adverse reaction to globalist & media propaganda, corruption, & lies. Pronouns: Told/You/So  🇨🇦"
