id,username,created_at,name,protected,verified,followers_count,following_count,tweet_count,listed_count,url,description
4391031694,EcuaJerry,2015-12-06T06:09:22.000Z,Jota Sotomayor,False,False,3,61,46,0,,
868894477338935296,BrittaTabrit,2017-05-28T18:19:21.000Z,Britta Tabrit 💚🌈🌍🇫🇮,False,False,1700,749,13169,6,,@Greenpeace. @AnimalEquality. @SeaShepherd. @Die_Gruenen.Mainly talking about the #ClimateEmergency and #AnimalRights 🌈🇫🇮
81129246,sinkmaud,2009-10-09T15:08:59.000Z,Smile Empty Soul,False,False,1275,5002,76442,1,,
1442408319608516614,ECOTerminator,2021-09-27T08:38:50.000Z,EcoTerminator,False,False,10,1,49683,0,,"I hate humans, but love the planet."
730188024911429633,USforFreedom,2016-05-11T00:09:26.000Z,United States,False,False,1547,4999,40279,47,,"United We Stand, Divided We Fall!   Work for freedom, respect, peace for all. Hate speech & violence have no place in US politics. BLM ♥️ Love wins"
824573108937830400,RedCruz19,2017-01-26T11:02:03.000Z,🌈 Gentleman Jack (MaskedUp)🌈🖤💛♥️,False,False,2838,3673,51085,6,,"Democratic Socialist; “the standard you walk past, is the standard you set""; #AnneLister Say NO to Animal cruelty #VoteYes"
1355105440787537924,ClimatePals,2021-01-29T10:48:25.000Z,Climate Pals,False,False,54,435,1097,4,https://t.co/OuaNbE2FlV,"#Climate #Research. #SDGs impacts, #Ecosystem #Study #Assessment. ""No! We can't save #nature; we must save us from its #fury#PayPal: https://t.co/CbQFdB5vN8"
156056398,SycogenesisTTV,2010-06-15T22:26:28.000Z,Sycogenesis 🧟‍♂️🧠,False,False,223,237,45036,48,https://t.co/OBenPVIrie,"I am a Zombie Red panda, I specialize in MMOS,MOBAS & variety, for Business inquiries SycogenesisCC@outlook.com"
1266563068223504389,ecobearwitness,2020-05-30T02:52:37.000Z,Bearing Witness for Ecology etc. by Big Earth Data,False,False,2206,1525,110822,19,https://t.co/8U18Jk85JC,Curated real #ecology #climate #environment #ukraine #humanrights #water #ocean #forest #indigenous #renewable #protest #AI #ESG #space #science #peace news
1550319063670304768,Rafossbill,2022-07-22T03:17:42.000Z,Bill Rafoss,False,False,18,63,54,0,,"Lefty, adventurer"
47224036,BannonRace,2009-06-15T01:21:43.000Z,Race Bannon 🇺🇦 🏳️‍🌈 🌊 ✏,False,False,5703,3970,117504,119,https://t.co/QhJclgYSRB,Generalist. I learn. I think. Sometimes I write about it. (he/him)Substack: https://t.co/PV0ZAQNDUHPatreon: https://t.co/G5YNABbzxXAdults only please.
1733154127,beecycles,2013-09-05T21:19:12.000Z,"Joan Meiners, PhD 🐝🚴‍♀️",False,True,5551,2031,6952,132,https://t.co/IQkd3mQoKw,"Climate reporter @azcentral/@USAToday 🌵 • Past lives: 🐝 scientist, 🚲 racer, 🌏 meanderer • Ph.D. @UFSNRE • Prev. words: @DiscoverMag, @ProPublica, @NOLAnews"
530933909,BFP_TW,2012-03-20T05:16:08.000Z,Malik.eth The Black guy 🔜,False,False,48,128,1945,1,,I miss Virgil 🇯🇲/🇨🇳/🇹🇹/🟩🟥⬛
17496413,colbycolb,2008-11-19T21:35:27.000Z,LOVE ONE ANOTHER,False,False,11816,11666,53864,145,https://t.co/OCIpnFVA2I,"Dad, SVP Radio One/Reach, Temple Owl, hip hop lover, Screenwriter, Creator/Host @Backstorypcc Pod, EP The Undressing Room Podcast (IG) EP @dontwannatalkpc"
1406841282,lsthart,2013-05-06T05:24:28.000Z,Lost in a Classist Society,False,False,11502,7807,246105,179,,Web Developer & Computer Programmer.Trained in Graphics Design & Linux Sys Admin.Outspoken Left Wing Liberal.#HumanityGang.
1385470574,LawnShapes,2013-04-27T21:09:28.000Z,LawnShapes,False,False,62,30,56450,0,https://t.co/fdhszVByJ9,Twitter Home for LawnShapes DBA
456865788,AllanMargolin,2012-01-06T19:12:33.000Z,Allan Margolin,False,False,37216,18421,121749,539,https://t.co/uUbYZOjQbg,"Husband, Dad. Creator of I ♥ Climate Scientists, Climate Nexus Hot News. Former EDF Media Dir. & ABC Political Prod. AOMO. RT's ≠ endorsements"
1168984253411053569,sqiouyilu,2019-09-03T20:29:26.000Z,S. Qiouyi Lu 🪷 陸秋逸 🧮 Lù Qiūyì,False,False,3834,4098,29094,42,https://t.co/Vfm9I21NwN,sophie! 🐏 正黃旗人 🐲🟨 writer · translator 🖌 erotica @DecemberSeas · alt @bodhishitposta 🔞 EN/中文/ES 🆗 #NeuralAllomorph · sapio 🧠 æ．e．they ✨ cover @kuri_huang
407357003,honkytonkhissy,2011-11-07T23:58:58.000Z,Gaby,False,False,85,103,2437,0,,she/her/they
774645179554803712,naomicallindraa,2016-09-10T16:26:17.000Z,Naomi Callindra E,False,False,1,10,7,0,,Me
43792125,ChristineMilne,2009-06-01T00:46:26.000Z,Christine Milne AO,False,True,86946,1243,125958,1269,,Global Greens Ambassador and former Leader of the Australian Greens
