id,username,created_at,name,protected,verified,followers_count,following_count,tweet_count,listed_count,url,description
1510428000063471619,wuxianae,2022-04-03T01:24:51.000Z,; yin ༉,False,False,3,64,263,0,https://t.co/r6hLO3JCQ9,"୭ lunar + green pagan witch, 27, he/e 🌔 死んでもいいわ。"
1026208311379734528,BillyLoBue,2018-08-05T20:48:22.000Z,Billy LoBue,False,False,325,703,12815,9,https://t.co/c4vQVGkCs5,@LeftskewedIM 𝙿𝚘𝚛𝚝𝚏𝚘𝚕𝚒𝚘 𝙼𝚊𝚗𝚊𝚐𝚎𝚛 ($2m+ AUM) and Founder❕Investment views not advice❕Positions may reflect our portfolio Do your own Due Diligence
1225697562943901696,rs37559456,2020-02-07T08:27:43.000Z,rahul,False,False,60,101,1227,0,https://t.co/Ovb45TCbq3,"CERTIFIED DIGITAL MARKETER, BLOGGER, CONTENT WRITER, SMO, SEO ANALYIST"
1519296461435027456,JayNelsonsGhost,2022-04-27T12:45:56.000Z,Jay Nelson 🍁,False,False,1148,777,2420,1,https://t.co/4dFZHnxPsF,"Still a political commentator, still a philosopher, still a tree planter & saw operator, still having plenty of outlandish ideas & unacceptable views 🌲🌲🌲"
1167993897659883520,RealGlitz69,2019-09-01T02:53:55.000Z,Glitz,False,False,5,60,53,1,,Fazen jev 🤤
1454492918140620806,DanielT46912705,2021-10-30T16:59:07.000Z,Daniel Tucker,False,False,268,359,3371,3,,"Gunsmith, Weapons handler, husband, painter, and Texan"
50718249,debweinstein,2009-06-25T18:04:39.000Z,Deborah Weinstein,False,False,9821,2825,42938,1241,https://t.co/LUS3Rj4hQU,"#PR Pro @SO_pr Strategic Objectives IABC/Toronto PR Agency of the Year 2021 🎉🏆🥇Former journo, culture-vulture, love info, travel & friends"
1682769222,JPlantEcol,2013-08-19T09:19:51.000Z,Journal of Plant Ecology,False,False,61,70,155,0,https://t.co/fE3VehvF6L,JPE serves as an important medium for ecologists to present research findings and discuss challenging issues in the broad field of plant ecology.
1398009863595245577,ExiledArtistY,2021-05-27T20:15:10.000Z,DuchessY 👑😇🔥,False,False,10868,2111,8544,1,,Artist in training and free thinker. Married. No DMs.
283604227,AndyVermaut,2011-04-17T16:39:35.000Z,Andy Vermaut,False,False,31207,34180,1832044,58,,"Human Rights Journalist - linked to WCPDCD, EADM, POSTVERSA, AIDL, EUtoday Journalists can contact me via Whatsapp +32499357495 denktankcarmenta@gmail.com"
806194188161351682,MarkP1776,2016-12-06T17:50:47.000Z,Mark,False,False,79,711,1355,0,,
1442408319608516614,ECOTerminator,2021-09-27T08:38:50.000Z,EcoTerminator,False,False,9,1,43504,0,,"I hate humans, but love the planet."
1329665457100558337,triplewammywhoa,2020-11-20T05:59:08.000Z,The Smallest Shooting Guard,False,False,48,609,4286,0,,My posse's on Bogue Street
17456691,brobert545,2008-11-18T02:29:56.000Z,brobert545,False,False,20500,22359,122760,78,https://t.co/NssQnoxuWD,"retired busines executive, plane crash survivor(UA 232) google it,six holes in one, two kids, 6 grand kids Blogger for 12 years. https://t.co/NssQnoxuWD"
1548889904423129088,_jadeguzman_,2022-07-18T04:38:49.000Z,Jolo De Guzman,False,False,3,18,5,0,,
3239307170,CarolynGlennon,2015-06-08T00:18:56.000Z,CarolynG,False,False,254,505,21079,0,,"Retired RN. CA. Proud deplorable, now living / loving life in AZ. 🌵 ❤️ family, friends, animals, my country, my 🇺🇸 #redtsunami2022"
1033901096,RandyGibb_1,2012-12-25T02:44:19.000Z,NUCLEAR MAGA! Randy Gibb,False,False,9245,8245,5046,2,,"Conservative - Animal Lover - MAGA ----- 1A & 2A -----DRAIN THE SWAMP!! Trump today, Trump tomorrow, Trump forever!"
61679767,thebigmic33,2009-07-31T03:27:47.000Z,thebigmic33,False,False,1565,1107,23449,30,,Hold Away Despair
1484350456377733120,dopemusex,2022-01-21T02:21:51.000Z,mostdope,False,False,19,21,1109,0,,ew
3810653837,rrppuu96,2015-09-29T03:55:10.000Z,Rp,False,False,125,428,3881,0,,Never trust the living!
1529056201920626688,bullsandbeets,2022-05-24T11:07:13.000Z,marshall,False,False,112,342,82,0,,Cowtown Patriot ultra 🇺🇸🇺🇸🇺🇸🇺🇸 MERICA Don’t tread on Texas
1513181494436585475,STXAmerican,2022-04-10T15:46:08.000Z,SoTXfuy,False,False,16,86,296,0,,Wrench turner by day. Father and husband by night.
910848727610470400,Spookykisstwit1,2017-09-21T12:50:34.000Z,Spookykiss@twitt.com,False,False,4,121,3117,1,,Government & Politics Gov Officials & Agencies Nonprofits Humanitarian Science News Nonprofits Technology Science
2675645600,scapelliti,2014-07-24T03:35:30.000Z,Scap 🌹 left turn at Albuquerque,False,False,18502,15970,200566,194,https://t.co/XE3Kyl1aPk,"Serial organizer (""Wanna start something?""), activist attorney, economist, musician, humanist, ProgCode Mad Hatter 🎩.Please follow @prog_code 🧭."
