id,username,created_at,name,protected,verified,followers_count,following_count,tweet_count,listed_count,url,description
138587395,psc1106,2010-04-30T00:05:11.000Z,Pamela Caldwell,False,False,1,3,138,0,,
472204923,helenmflores,2012-01-23T18:17:54.000Z,Helen Flores,False,True,389,422,4337,3,,Journalist
371077360,1point21jw,2011-09-10T04:40:58.000Z,Anthony Wehby,False,False,42,85,768,0,,
246667561,pqpolitics,2011-02-03T06:49:07.000Z,Pete Quily,False,False,6846,7394,673905,456,https://t.co/FJ4NnVDqjF,"Political & news acct. of information omnivore & adult ADHD Coach Pete Quily Int, Cdn, BC, & Vancouver politics & news volume varies. My ADHD acct is @petequily"
44273597,VF1Skullangel,2009-06-03T02:40:48.000Z,Jay,False,False,77,174,3133,2,http://t.co/0asWHg6tKH,This is the official Twitter page of VF1Skullangel
3327420822,askboomer1949,2015-08-24T00:13:20.000Z,Jackson Medcalf-Eichholz,False,False,17928,16447,133348,68,,INFJ🏳️‍🌈Hamilton Montana Born🌲Anchorage Alaska Grown❄️Talk to Me not Your Stereotype😎Birth Name: Jack Paul Eichholz ♍Navy ⚓️1967 - 1973 ☮️Married 1990 👬
113245005,ktownsocialite,2010-02-11T04:46:56.000Z,D. Ellison,False,False,227,396,10306,7,,"An animal rights activist . Self employed, loyal, independant peep. Lover of books, film, fine dining, honesty, life, a good laugh and a gazillion other things."
1480034010298400768,gop4senate2022,2022-01-09T04:29:48.000Z,Proud REPUBLICAN 🇺🇸,False,False,14794,248,6536,40,,"God first ✝️. I’m a political commentator, political analyst, and a republican strategist. (not affiliated with Ron Johnson)"
706187543503630336,diyneuroplastic,2016-03-05T18:40:05.000Z,Alte,False,False,121,599,3522,0,,I read more than I talk
962799901938671616,SoS2flower,2018-02-11T21:25:59.000Z,*Lily* - Is life so dear or peace so sweet...?,False,False,341,863,16801,0,,"Principles, facts, evidence, truth, and common sense, please."
1550416127255273472,kuphal22,2022-07-22T09:43:16.000Z,Laila_Kuphal22,False,False,0,1,3397,0,,
154266844,SptsGuy1,2010-06-10T20:21:53.000Z,Tom Gillispie -- NATURE NEEDS OUR HELP 🦮🌎🌊🏈,False,False,2465,2298,132114,60,https://t.co/ucSgUHWztr,■ NO DMs ★ DEMOCRACY ★ BOOSTED ★ SCIENCE ★ WRITING ★ DOGS (DIXIE) ★ BASEBALL ★ MIAMI DOLPHINS ★ HUMOR ★ SINGING ★ STAR TREK ★ MYSTERIES ★ WESTERNS
23141333,pappMFjohnson,2009-03-07T00:19:47.000Z,9/23 ROOSEVELT HOLLYWOOD,False,False,2225,1868,167341,61,https://t.co/M4vCfQYWhe,tall dark and funny
1551033081859039233,LessieMetz,2022-07-24T02:34:50.000Z,Lessie_Metz,False,False,2,3,4275,0,,
