id,username,created_at,name,protected,verified,followers_count,following_count,tweet_count,listed_count,url,description
333239871,tmoindustries,2011-07-11T06:36:43.000Z,TMO,False,False,7441,1423,24963,237,https://t.co/YerQEydnVC,obsessed with scaling climate & nature project development using #realassets to solve the #biodiversity crisis | #MftF | 🦇🔊 | #ReFi
294925940,thomasleemurphy,2011-05-08T01:44:28.000Z,thomasleemurphy,False,False,411,866,8755,6,,
269053724,davidmillertv,2011-03-20T01:00:47.000Z,David Miller,False,False,26134,26585,79746,778,https://t.co/aJn0Xpr4EW,"Climate change. 1Earth+ Streaming television, Producer, Director, Broadcast composer. Record producer. Singer/songwriter. Happiest & luckiest man in the world!"
1499556521457303555,Real_RobN,2022-03-04T01:25:41.000Z,🇺🇸RealRobert🇺🇸,False,False,23834,13472,7623,35,https://t.co/5Ky6l2XSbR,Good vs Evil. Politics is long gone. Unfiltered Truth to Freedom. With the  beginning God created the Heavens and the Earth. Let there be Light.
1248378683439513612,Feijoa_Chutney,2020-04-09T22:34:32.000Z,Joan,False,False,871,807,11966,5,,The inner musings of a Boomer banned from Talkback radio.
713905944,RapeIsNotCool,2012-07-24T07:59:44.000Z,Liberalism is Satanism. It's rape!,False,False,1977,2486,19239,7,,WEF Commies(CCP)=WEF Nazis(Ukraine)Climate Cult wants2 enslave&exterminate humanity. Biden = installed by Klaus Schwab.Klaus Schwab did 9/11 w/Clinton&Saudis
1439026878191448067,HWillalways0,2021-09-18T00:42:27.000Z,THE DIVINE KIABAHAM GOJAK GOD OF AGES THE 1st🌙🧬,False,False,1,152,13252,0,,"🔴TOP OPERATOR🟡: 1# Adoral Source GOD THE (FIRST FIRST) TOP GOD,PRESIDENT of th'ese ⭐U.S⭐All Events Ended: THE END/OFFICIALLY ENTERED TRANSENDANCE.🔴🌐 🧬"
1552359542,German_Dictator,2013-06-28T06:12:39.000Z,Captor Zone,False,False,805,1,248418,23,https://t.co/uihgUi8iGK,German
17469492,CFR_org,2008-11-18T19:55:35.000Z,Council on Foreign Relations,False,False,527924,180,71333,8800,https://t.co/8YT4IpZMQm,"Foreign policy news and analysis. CFR takes no institutional positions on policy. Follows, RT ≠ endorsements. ✉️ Subscribe for more: https://t.co/ehd5lKGQmS"
1357392539070963719,g10dc,2021-02-04T18:16:34.000Z,Gio C,False,False,1452,1077,9389,2,,Proudly Supporting The PHA - (People's Health Alliance) - https://t.co/RoXdEeP3GD
4186684565,finn_harvor,2015-11-14T13:42:04.000Z,Finn Harvor,False,False,1302,5000,29320,7,https://t.co/7iiOwqIm5O,"Writer, artist, filmmaker, musician. Published in many lit mags; screened in Canada, UK, US, Ireland, Hong Kong, Greece, and S Korea. Own microhouse: BridgeText"
557285146,fireminded,2012-04-18T22:44:19.000Z,Burning Ideas,False,False,2723,3211,2945,47,https://t.co/52rhbmnvdY,박수현/Jane Park🔥She/her. 🇰🇷🇨🇦 Talking about #fireecology and #firemanagement issues in 🇨🇦 and abroad. Advocate for #diversity Tweets are my own views
1432778258655981568,AbeWarRoom,2021-08-31T18:52:21.000Z,Abe Hamadeh War Room,False,False,14196,62,4534,52,https://t.co/Fx7tQG0Qis,Grassroots support for @abrahamhamadeh campaign • Abe Hamadeh for Attorney General 🔥🔥🔥
1530685826979581953,Pretty22Susan,2022-05-28T23:02:23.000Z,Susan Pretty,False,False,148,8,701,0,,I’m a mother. A wife . And a fundraiser. Love my job. 71 years young.
1587875064418107392,MagaCupcake,2022-11-02T18:31:39.000Z,𝒞 𝒞 ™,False,False,24535,14192,44790,5,,Not here for your feelings. Pure blood. Back the Blue.
18336459,BridgespanGroup,2008-12-23T16:39:41.000Z,The Bridgespan Group,False,False,39795,4016,17545,1278,https://t.co/ZPOrQ7m6SQ,"A global social impact advisor to nonprofits and NGOs, philanthropists, and investors."
1948305648,danonymousx,2013-10-09T01:52:50.000Z,Christine🌞,False,False,161,212,10994,0,,I think I kinda you know.
993652278,RerunTinkerCrab,2012-12-06T19:17:03.000Z,"HEY RERUN, The Tinker-Crab",False,False,976,2172,17548,16,https://t.co/meprFxXOlQ,"24hr HELP DESK - The living cartoon mascot of Tinkertopia, I am Rerun 'HEY KIDS' the Tinker Crab. Everybody Visit Tinkertopia! Everybody, Everybody! ♻🍔🎃🧲 🦀"
19773291,alexini,2009-01-30T16:00:54.000Z,Carolyn Lomax,False,False,162,733,4840,5,,"Editor, Writer/broadcaster; Lomax Communications"
581782217,cliffordribner,2012-05-16T12:13:46.000Z,Clifford Ribner,False,False,121,19,27859,6,https://t.co/BCI4NCX3OT,"Clifford Ribner holds both a J.D. and an LL.M (in Tax) from New York University School of Law and graduated A.B. Magna Cum Laude, Cornell University"
2293594356,erthsarah,2014-01-16T00:42:42.000Z,Dr. Sarah Fortner (she/her),False,False,1744,1773,10990,43,,"Climate change, environmental justice research, education, community engagement, & policy. Director of Sustainability @carletoncollege"
892403377,tmshort34,2012-10-20T03:45:06.000Z,Tony Short,False,False,1578,882,10290,1,,"Slave to Christ, Husband, Father. MBI & SBC Seminary Grad. 1689 1 Cor. 15:58, 2 Timothy 2:15"
79749258,bethsawin,2009-10-04T15:05:32.000Z,Dr. Elizabeth Sawin,False,False,52674,3059,25038,773,https://t.co/lK7txkQhFv,Director @multisolving. She/her. Systems thinking & multisolving  @bethsawin@spore.social
944365585,GeologyPlaza,2012-11-12T18:55:37.000Z,Geology Plaza,False,False,3191,2137,13281,30,,Your best source of Geology  News on Twitter
1421597985046032386,LoanNgu02041197,2021-07-31T22:25:59.000Z,Loan Nguyen,False,False,108,388,34205,1,,"I fun, respect, helping community of Democracy, i can be good friend to anyone. enjoying watching movies / tv series ! good listeners, love watching sports"
1145044524072341505,MiddleearthMixr,2019-06-29T19:01:03.000Z,The Middle-earth Mixer,False,True,14736,995,41841,42,,A podcast/forum where friends can get together to discuss all things Middle-earth. DM or email middleearthmixer@gmail.com—available on Apple and Spotify
1486622268,pasquines_us,2013-06-06T02:49:44.000Z,Pasquines,False,True,1291,5002,3624,38,https://t.co/jV1kXmJzt5,We're a nonprofit news organization determined to provide the news of the United States territories. We publish the context of islands.
318334120,owenkirby,2011-06-16T09:51:53.000Z,owen kirby🇬🇧,False,False,4231,4624,35540,41,,"twitter addict,moto gp addict,Guinness addict,must talk to shrink soon,,,,#forzavalentino46"
1569692114174476288,CRyckman_Mining,2022-09-13T14:19:27.000Z,Cody Ryckman,False,False,0,1,127,0,,
2933621447,paradisenewsng,2014-12-20T13:42:25.000Z,Paradise News,False,False,935,1002,31275,10,https://t.co/0uzFCEEbWy,"For latest news, visit https://t.co/0uzFCEEbWy"
36280337,datainput,2009-04-29T03:55:04.000Z,DataInput,False,False,1045,209,20128,12,,Blocked by Emerald Robinson!
227755413,leadlagreport,2010-12-17T18:30:45.000Z,"Michael A. Gayed, CFA",False,True,742718,3121,70207,3523,https://t.co/SMdfsnyBxB,"5x Dow & Founders Award Winner. Risk-On/Off $RORO ETF, Junk-On/Off $JOJO ETF, & $ATACX Mutual Fund Portfolio Manager. Publisher Of The Lead-Lag Report."
21302574,WBG_Environment,2009-02-19T14:34:08.000Z,WBG Environment,False,False,23243,1789,19109,628,https://t.co/TAsNHxnBxx,"The @WorldBank Group works with countries to sustainably manage the environment, natural resources and blue economy that support livelihoods and sustain life."
1605707577140166657,KelseyreneaReta,2022-12-21T23:31:39.000Z,Kelsey,False,False,1583,2264,12531,2,,"I had 10,000 Twitter fans previously but was banned for speaking out against democrats. No private messages, no porn!"
23272358,AgNews,2009-03-08T03:43:40.000Z,AgriNews,False,False,71812,4566,31367,936,http://t.co/tpbjjGLdJs,Illinois AgriNews / Indiana AgriNews
1106928358477254659,SVecrumba,2019-03-16T14:41:01.000Z,Silvija V. stands w/Ukraine 🇺🇸 🇺🇦 🌻,False,False,3699,3931,16040,2,https://t.co/NIfQK0ltKd,Latvian🇱🇻; blissfully married💞; dog nut🐶; bibliophile📚 opinions—based on facts; typos—mine; #dogsoftwitter #FBR #IndictTrump #PutinWarCrimes NO DM's🚫
375895295,ChristopherWr11,2011-09-18T22:56:33.000Z,Christopher Wright,False,False,8305,4731,31979,297,https://t.co/PbEnOFzmqt,"Professor University of Sydney. Author of Climate Change, Capitalism and Corporations (2015) & Organising Responses to Climate Change (2022)"
152004319,CTVLethbridge,2010-06-04T20:39:16.000Z,CTV Lethbridge,False,False,17912,261,73122,173,http://t.co/QclYHDXo96,CTV Lethbridge News. Week nights at 5pm. A Division of Bell Media.
1563675614036783104,livingtree_life,2022-08-27T23:51:52.000Z,The Living Tree,False,False,108,3,3369,0,https://t.co/w2E25xiLQr,I am a living tree that lives from Twitter likes. I enjoy interacting with people and tweeting interesting things. I love getting likes and growingmy branches
1083761707,1Springhead,2013-01-12T18:26:42.000Z,J-Me,False,False,93,247,7991,15,,Anomalous. Meet me in the middle.
1637274107745292290,PatrinRicci,2023-03-19T02:06:54.000Z,Patrin Ricci,False,False,2,14,424,0,,
142864417,ClimateSignals,2010-05-11T23:57:22.000Z,Climate Signals,False,False,7214,1823,8632,379,https://t.co/nj817YaUqn,Climate Signals provides resources in real time explaining how climate change worsens extreme weather and other impacts. A project of Climate Nexus.
347334263,Cash_Rules_,2011-08-02T16:52:41.000Z,The Colonel,False,False,1527,1704,138158,155,,#Internet and #Affiliate #Marketing Student and Practitioner.
783719151684685824,climate,2016-10-05T17:23:01.000Z,Bloomberg Green,False,True,97140,149,52380,2000,https://t.co/JyPLGxUUVD,"We're reinventing climate news and clean-energy journalism. Get the latest on politics, ESG, tech, finance, EVs, methane + more. Subscribe to our Zero podcast."
22807853,RothSafaris,2009-03-04T18:00:27.000Z,Rothschild Safaris,False,False,3579,453,5243,76,https://t.co/YrgqFWRLV6,A one-of-a-kind experience should never be too much to ask. Let us design your safari free today: +1 (800) 405-9463   #rothschildsafaris #youdreamwedesign
1404499479798161410,ClimateApi,2021-06-14T18:02:33.000Z,Climate Change Data,False,False,33,0,3277,2,https://t.co/vTYopyovaC,"""Everything we eat and drink effects Climate Change, it's not what we eat. It's how we eat it and how much of it we eat"""
810167277740036096,Nyx_Sparrow,2016-12-17T16:58:26.000Z,Nyx_Sparrow,False,False,20,4,159,1,,
1588304515698139137,DonaldTNews,2022-11-03T22:58:09.000Z,Donald Trump News 🇺🇸,False,False,213,0,6,0,,I Follow Back All Patriots! 🇺🇸 Follow for Breaking News you won't see anywhere else! (America First Commentary - Proud Patriot - Trump Fan Account) #MAGA
993527481771675648,GuyPlante6,2018-05-07T16:26:25.000Z,Guy Plante,False,False,93,857,247,1,,
2860711644,BillWylson,2014-10-17T16:35:55.000Z,Author Bill Wylson,False,False,2414,4683,114156,142,https://t.co/4LWvijir9P,"On battlefields from here to Barcelona, I am listed with the enemies of love.L. Cohen"
181649469,SportsREDEF,2010-08-22T18:47:28.000Z,SportsREDEF,False,False,2038,1075,55327,104,http://t.co/nf0Xz4BqY6,Curated sports + biz + culture + life interest remix by http://t.co/4lENfYObIS. Tips #tipsSportsREDEF. Subscribe to daily newsletter http://t.co/0TcOPYT9Mh
27076961,timmins316,2009-03-27T19:29:21.000Z,Aspie for peace!,False,False,4567,4669,307531,16,,"anti war, LGBT, anti pipeline"
911656490,shreksshrek,2012-10-29T03:27:09.000Z,ςɦƦɛƙ,False,False,2428,1559,94807,41,,"Been an Army NCO for over 17 years. Know how to have found better than most. Big love for my state. Follow me around SE WI, or don't. ;)  Isaiah 62."
1569100696020025344,bigcapricornbi1,2022-09-11T23:09:01.000Z,bigcapricornbitch,False,False,24,155,739,0,,this is a bloody nightmare luv
243907481,Erstone7,2011-01-28T02:18:13.000Z,Erin Stone (she/her),False,False,2200,3319,4311,52,https://t.co/MVWzsATagR,climate emergency reporter at NPR-affiliate @LAist (formerly known as KPCC). prev: @azcentral @sfchronicle @Dallas_Observer @mwtnews. ✉️ estone@scpr.org
292619181,scarletmonahan,2011-05-03T23:23:17.000Z,scarlet monahan,False,True,302276,23687,410249,1631,,"looking in-looking on,making art, still trying to work out the difference between a smile & a grin#sculptor #artist #poet #women #Satire #writer #animation"
1637973207410962433,dianna_slo71881,2023-03-21T00:24:06.000Z,Dianna Slonaker,False,False,2,1,2501,0,,
1480831909261295616,EvennessRocks,2022-01-11T09:20:22.000Z,Evenness,False,False,142,43,261,1,https://t.co/uIIhuszocv,"We are a Metaverse & XR solutions provider for your interactive events, remote team collaboration & virtual learning, offering clients customized set up."
34844572,annmarie309,2009-04-24T04:15:04.000Z,ann marie,False,False,2070,1962,221458,83,,I am Italian/Lenape Native American Woman. Fighting Racist Mascots because the next generation embraces diversity.
