id,username,created_at,name,protected,verified,followers_count,following_count,tweet_count,listed_count,url,description
2567694346,Costa4Renato,2014-05-27T18:48:25.000Z,Renato Costa,False,False,3,13,320,0,,"economist,special interest :global social economic development ,construction industry"
269053724,davidmillertv,2011-03-20T01:00:47.000Z,David Miller,False,False,26063,26556,79985,778,https://t.co/aJn0Xpr4EW,"Climate change. 1Earth+ Streaming television, Producer, Director, Broadcast composer. Record producer. Singer/songwriter. Happiest & luckiest man in the world!"
2849241475,vannlaniakea,2014-10-09T20:54:24.000Z,Vann Laniakea,False,True,27,172,1148,6,,thoughtful
1542665564,DocsEnvAus,2013-06-24T06:45:28.000Z,Doctors for the Environment Australia,False,False,8335,5814,17277,235,https://t.co/LL11Hjg6sn,Protecting human health through care of the environment.
4736611993,keisiekorea,2016-01-10T04:29:44.000Z,Al Bottiger,False,False,1,9,12,0,,The distance between hard work and success is really not that far. I am a person focuses on the things most people would say are not worth the effort.
1421638073327128581,ScomoCchio,2021-08-01T01:06:48.000Z,ScomoCchio 🇦🇺 🇬🇧 🇺🇸,False,True,2888,2760,38226,0,https://t.co/oMWSg0oRuD,"Fair dinkum Aussie bloke with a love for Horse Racing, Beer, and True Crime.Conspiracy theorist.I follow back all patriots 🇦🇺 🇬🇧 🇺🇸 #VoteNo"
1641470754926592005,gogreengoodies,2023-03-30T16:01:48.000Z,GoGreenGoodies,False,False,55,167,347,0,https://t.co/lb7avk1GKM,"Welcome to https://t.co/B1ylsaUa5G's twitter! We are passionate about eco-friendly and sustainable living, and our mission is to help you live a greener lifestyle."
1308462558228086784,HaileyClimate,2020-09-22T17:46:16.000Z,Climate Action Coalition of the Wood River Valley,False,False,63,180,891,0,https://t.co/gZb92ajSPt,Encouraging community wide action on climate change.
1519373548392955905,ChristM53114790,2022-04-27T17:51:31.000Z,YESHUA CHRIST MICHAEL REV;1; 18-19 JOHN 1;5,False,False,14,76,17401,0,https://t.co/vX6q4pZS3D,EPHESIANS 6;12 JOHN 3;16 FEAR NOT IM HERE THE FIRST WILL BE LAST JOHN 1;18  JOHN THE BAPTIST APOSTLE  GRACE  WAKE UP  AL YE ARE GODS JOHN 10;34 #SAVEOURCHILDREN
935166799,IvetteIvetteCS,2012-11-08T18:41:24.000Z,Ivette,False,False,331,157,204,8,https://t.co/yLDal3TKdH,I love Macro Photography. I also have an enthusiastic spirit for topic related to ecology and new emerging technology!
1278796517923606528,RobertCorfield1,2020-07-02T21:04:10.000Z,Robert Corfield,False,False,1370,2556,3564,7,,Mainly I use this account for activism (climate change etc) but I comment on other stuff too (e.g. defending atheism).
28565521,MarkKersten,2009-04-03T13:48:54.000Z,Mark Kersten,False,False,19021,1801,42678,303,https://t.co/VRr9VxhJYD,"Human Rights, International Criminal Justice, Canadian Law.Prof @goUFV | @WayamoFound | BCL/JD, McGill | PhD, LSE | Author: Justice in Conflict"
87778087,grandpatoby,2009-11-05T20:43:03.000Z,TOBY W E,False,False,14839,14991,97017,11,,"Disable Vet, Airborne, wife Italian kids grand kids. conservative God Family country will fight for all my oath has no end ULTRA  MAGA follow all Patriots 🚫DM"
1459227002481877004,MetaJaunNews,2021-11-12T18:30:21.000Z,Meta Jaun News,False,False,828,2556,218305,8,https://t.co/zTdXadyqbb,100%follow back     Meta Jaun News Is a Partner of Jaun News . Jaun News is the world’s wide Number 1 News Portal known for its quality and news.
1359452580284272641,DYREMARXX,2021-02-10T10:42:18.000Z,dyre,False,False,15338,153,544,14,https://t.co/n2fmKqp3eI,
1635162919867674631,ForbiddenSipps,2023-03-13T06:16:57.000Z,Klo,False,False,38,162,586,0,,"Catholic Divine Right Absolute Monarchist,  Ethicist & Aesthete, Ascended Retard.  Archduke Eduard Hapsburg's strongest soldier."
1908515251,RAWitt2,2013-09-26T16:40:35.000Z,Rose Ann Witt,False,False,624,1443,19729,21,,"#ClimateVoterHealth AdvocateLove Nature, Hiking, Wildlife & PhotographyLifelong Learner Trained in Biology@ThirdActOrg @CitizensClimate #PeopleOverPolluters"
406083970,StartupDailyANZ,2011-11-06T06:54:48.000Z,STARTUP DAILY,False,False,21627,2232,47515,873,https://t.co/G0lLkkXTRM,Tech news & startup insights from across Australia and New Zealand. Got a story to tell? You can email us at startupdaily@pinstripemedia.com
14385531,BowdoinCollege,2008-04-14T14:20:15.000Z,Bowdoin College,False,False,16065,1969,38352,263,https://t.co/Hndzvx1flK,A leading liberal arts college on the coast of Maine. #Bowdoin
1602623635721945089,TheRedbaiter,2022-12-13T11:18:22.000Z,The Redbaiter,False,False,1505,1531,1575,11,https://t.co/LzCQjLlkOh,"""in the leftist's lexicon, the lowest of the low!"""
