id,username,created_at,name,protected,verified,followers_count,following_count,tweet_count,listed_count,url,description
2186460294,MrDash109,2013-11-10T14:19:24.000Z,FranklyMyDear,False,False,8083,5356,103592,79,,Commentary on and about political hustlers.
1470577558492114946,Steve4Mynarski,2021-12-14T02:13:36.000Z,Steve Snyder for Mynarski,False,False,281,344,522,6,https://t.co/2RrsVavomv,I’m running for City Councillor in the Mynarski Ward. Working with the community to create local solutions for local problems. #MoreForMynarski he/him/il
1432426890313322504,MFAlbalawi,2021-08-30T19:36:13.000Z,fadia with an i,False,False,108,435,624,0,,i believed in equality so i studied law⚖️… translator at @trjmanM writer at @SarmadSA_. in love with nature & science🧬🌿 #على_حدٍ_سواء
1130951487864090625,OurNewReality,2019-05-21T21:40:21.000Z,Our New Reality,False,False,101,196,925,2,,Philosophy & Science nerd with an interest in the UAUP enigma that kickstarted when I was ab 4.5 yo and someone close to me witnessed something unforgettable.
1565735586962423809,k9122719901,2022-09-02T16:17:27.000Z,ADEKUSIBE ADEGBENRO,False,False,62,1188,5246,1,,"The Central Bank of Nigeria is the central bank and apex monetary authority of Nigeria established by the CBN Act of 1958 and commenced operations on July 1, 19"
1360972580627300353,GeneWagnon,2021-02-14T15:22:25.000Z,Gene Wagnon,False,False,5397,5799,8330,2,,"@gwagz GETTR 🚫DMs 1A, 2A, #TermLimits, limited government & Social Equality (NOT EQUITY), Conservative, Retired, married 47 years. TruthSocial @AR_Reddog"
341602743,SandraPurohit,2011-07-24T16:58:04.000Z,Sandra Purohit,False,False,260,772,997,8,https://t.co/rI5mU4Yn4P,Working to grow the clean economy & tackle climate change @e2org for all of us. Tweets mine. RT ≠ endorsements.
18543050,mosesparrot,2009-01-02T02:35:37.000Z,Mosesparrot,False,False,1883,4771,32896,5,,
775019586085412864,BP_Stormcrusher,2016-09-11T17:14:03.000Z,Brandon Spring,False,False,43,217,9763,0,,
1029392984842719233,SmbsF,2018-08-14T15:43:07.000Z,SMBs Digital Fitness,False,False,22910,21028,33004,63,,Your Company Social Corner to stay in touch with the Digital World. #IoT #Cloud #AI #DigitalTransformation
793930039762952192,cocci_michael,2016-11-02T21:37:27.000Z,Michael Cocci,False,False,6,1,1621,0,,"Retired, diehard conservative, Hate Hillary!"
3242129023,Leftfield9,2015-06-11T08:22:51.000Z,GrahamT,False,False,370,570,24246,0,,It's interesting that people draw different conclusions when presented with the same set of facts.
35061640,heatrockz,2009-04-24T22:27:51.000Z,ocean ave records,False,False,1606,3383,32670,29,https://t.co/VZIdgZY3n0,"Ocean Ave Records presents Kool Keith ""Controller of Trap"" out now https://t.co/1VoNPW09Sv"
1532366842123145216,RealAlecDz,2022-06-02T14:23:53.000Z,Alec,False,False,3,26,9,0,,"If we don’t learn from the mistakes of our past, we cannot build a better future."
829386445777489924,provokecast,2017-02-08T17:48:32.000Z,PROVOKE.FM Fintech Podcast Network,False,False,752,284,3678,39,https://t.co/hlAV2VSijo,"https://t.co/TavLQe8vjo Media is the #1 global #fintech network. Home to @BreakingBanks1, @BreakingBanksEU, @TechOnReg, the @Finovate podcast, and more"
1203794361705779201,STUARTTURLEY16,2019-12-08T21:52:07.000Z,STUART TURLEY,False,False,359,786,2991,4,https://t.co/tznhWjo7AY,"CEO and President, Sandstone Group - Energy News Beat Podcast Co-Host"
1329492481248014336,carboncompanies,2020-11-19T18:31:30.000Z,environmental footprints,False,False,161,0,92675,1,,an eco-bot that shows what’s behind closed doors when it comes to environmental damage from your favorite companies
1017565729716088834,Vfigi1,2018-07-13T00:25:50.000Z,Vfigi5,False,False,3130,4091,214076,3,,Christian wife and mother who cares about our country. Supporter of President Trump. Pro-life. Against illegal immigration. #MAGA #KAG ❤🙏🇺🇸🙏🇺🇸🙏❤
3313985975,Living4Earth,2015-06-08T22:08:45.000Z,TheGretaEffect-EarthWins,False,False,15684,17233,135914,77,https://t.co/FVXozTxsLX,Join The Greta Effect group 81K at FB #ClimateActionNow #Biodiversity #FridaysForFuture #SavetheBees🐝🌎#JustStopOil🌍#ClimateJustice🌏💛#Peace💙🌻#HealEarth🕊
