id,username,created_at,name,protected,verified,followers_count,following_count,tweet_count,listed_count,url,description
269053724,davidmillertv,2011-03-20T01:00:47.000Z,David Miller,False,True,26208,26634,79387,777,https://t.co/aJn0Xpr4EW,"Climate change. Streaming television, Producer, Director, Broadcast composer. Record producer. Singer/songwriter. Happiest & luckiest man in the world!"
755811806132723712,BasicEdu2050,2016-07-20T17:09:11.000Z,BasicEducation,False,False,37,50,1997,0,https://t.co/rhX3E3R8qX,"Basic Education promotes education free about IT, Computer Technologies, Programming, Religious Teachings, Institutional Information & Travelling etc."
1026440089600180224,66Iot,2018-08-06T12:09:22.000Z,IoT Channel 66,False,False,25720,23543,36966,66,https://t.co/h0oN8244BZ,Social Channel Route 66 for the Internet of Things | #IoT #IIoT #M2Mand much more about #DigitalTransformation
1455233016415068165,NewsofTheWokes,2021-11-01T18:00:22.000Z,Rafe S. Klinger SAYS: Get Woke Up !,False,False,1559,4144,5800,0,https://t.co/cz5f4ckSkD,Speaking with No Fear and No Favour. Reporter for Get Woke Up! Bringing You the NEWS OF THE WOKES ! (https://t.co/8VFzLm8LXB) My pronouns are IN/MY/BIO
277817838,tempkenalt,2011-04-06T02:57:50.000Z,tempkenalt,False,False,37,307,30766,0,https://t.co/CMHr4Hq6ml,"A Good Faith Eclectic. Heroes:Edmund Burke, George Müller, Paul Farmer, Rhys Ap Tewdwr. Anything is possible, the impossible just takes longer! ( RTng )"
135000127,Baxamusa,2010-04-20T02:09:32.000Z,Murtaza Baxamusa,False,False,4606,3273,7917,112,,"Thinker, Planner, Writer."
1555631412270845952,BoldJenn,2022-08-05T19:08:59.000Z,BoldJenn,False,False,62,249,158,0,https://t.co/H2DnwDWYZP,Lvl 30. My name is Bold Jenn and I'm a YouTube Gamer just living my best life. ✌️ She/They
3928667303,dr_albdeery,2015-10-11T15:03:19.000Z,Dr.karrar Albdeery,False,False,336,1555,265,1,,"PhD. Political Science-International Relations and Strategic Studies. Author, Researcher. Tweets=Personal Views."
20997707,RotaryEndPolio,2009-02-16T16:10:24.000Z,Judith Diment MBE,False,False,1272,771,2577,30,,"Rotary: International PolioPlus Committee, Chair Polio Advocacy Task Force; UK National Advocacy Adviser ; Dean Rotary Representatives to UN & other Agencies"
1562371241238937600,WAssignmentspro,2022-08-24T09:28:47.000Z,AssignmentsPro Writers,False,False,35,59,36286,0,https://t.co/t5urQ0xv6R,"Contact us for help with writing your ESSAYS, CLASS DISCUSSIONS, DISSERTATIONS, PROJECTS and THESIS. WhatsApp on +9857201645"
1617412727609200641,LeitShelly,2023-01-23T06:43:55.000Z,Blue Shelly,False,False,325,583,972,0,,"Southern Lib, Blue dot in a purple state. I tweet about climate change, politics, women's rights, justice, and crazy people running things. I block MAGA."
1613357074439876608,jercope,2023-01-12T02:08:12.000Z,jerry cope,False,False,0,25,67,0,,Film Producer. Climate activist.
66702893,Disruptia,2009-08-18T15:04:32.000Z,* ˚. ✵“Our Resident Killjoy” 🤌🏽 ✦˚. ✺,False,False,2295,398,15439,35,https://t.co/bfHYGS8rVL,"In case the world ends, find me on the astral realm ✦ All the world's a stage, and us merely twits ✦ Dipsaus ✦ Kopje ☕️ Inc ˚ ✵ . *"
883013182494658560,xanaduladylara,2017-07-06T17:22:03.000Z,Lara Runger,False,False,1082,2191,14175,3,,"Retired USA/USAF 26 years, breeder of Champion Golden Retrievers, Constitutional Conservative, #MAGA, #TrumpWon, #Pureblood, #DoNotComply, #FJB, #IFBAP, no DM"
3245069205,PGDynes,2015-05-10T17:26:53.000Z,Peter Dynes,False,False,22667,590,11986,249,https://t.co/rc1pmYhoWN,CSO https://t.co/R4lefkSKKF - Adaptive-mitigation - MEER-Urban adaptation project lead (Africa & India) -Heat is priority 1 - Born at 335 ❄️🐻 are ☘️
1300077531073187845,edouardjf,2020-08-30T14:27:06.000Z,Edouard Jr,False,False,19,619,229,4,,Vegan🌱| Curious Kid 🤔| CR7 Mentality 🧠 | Sports Enthusiast ⚽🥊🏀| Growth
1393584356162158593,HavaClimate,2021-05-15T15:09:48.000Z,HAVA Climate Solutions,False,False,103,547,2947,18,https://t.co/CmIFtEPgoe,A climate impact organization.
42619857,jabnolimit,2009-05-26T13:05:49.000Z,robert fuller,False,False,6357,6500,88313,1,,"Conservative 1A, 2A, 4A 5AMAGA  KAGPRESIDENT  TRUMP  WON!NRA - 2A,1ANO  DMs"
1614727377229053953,EM203JWu,2023-01-15T20:53:11.000Z,Justin Wu,False,False,24,24,11,0,,
864283149693579264,looksbizarre,2017-05-16T00:55:35.000Z,LB Classic,False,False,1552,430,20989,10,,Stan Laurelist.
347334263,Cash_Rules_,2011-08-02T16:52:41.000Z,The Colonel,False,False,1524,1702,136937,154,,#Internet and #Affiliate #Marketing Student and Practitioner.
35910175,Lnguyen2551,2009-04-27T23:48:04.000Z,Lnguyen2552022!,False,False,163,483,32971,1,,
1154639380587458560,ashxdarling,2019-07-26T06:27:35.000Z,Ash♡︎,False,False,242,255,483,0,,24 ♑️ | dead inside | lover of Art
