id,username,created_at,name,protected,verified,followers_count,following_count,tweet_count,listed_count,url,description
1441952749587894280,rose_howdy,2021-09-26T02:28:31.000Z,Rose (ローズ),False,False,61,48,23272,0,,#MilitaryNews #Investment #Netflix #Travel #Recipe #SouthernDish #TexMex #Texas #NoAbortion #BlueLivesMatter RTs ≠ Endorsements  👉No DMs!
142117632,ProfessorJerry,2010-05-10T01:07:15.000Z,PROFESSOR JERRY,False,False,626,1318,28030,25,,"The big bang theory,God consumed his world,now he was alone & lonely so 1 day he bend over spread his legs & out came an atomic blast of shit out came creation."
317462882,NevadaEPSCoR,2011-06-14T23:57:45.000Z,Nevada EPSCoR,False,False,329,157,1275,0,http://t.co/tS9Pc9kmHo,The Nevada System Sponsored Programs and EPSCoR
732787392722182144,DelthiaRicks,2016-05-18T04:18:23.000Z,delthia ricks 🔬,False,False,10226,5475,50718,319,,"Award-winning science writer. Author. Citizen Scientist. Bylines: Newsday, Discover Magazine, Journal of the Nat'l Cancer Institute, Ms Magazine, Medical Xpress"
1450669717,Vitanium32,2013-05-23T05:50:08.000Z,V,False,False,268,161,11707,8,,https://t.co/cJjL8UBxAKhttps://t.co/EoUmK2uTh6https://t.co/3qJYz2r2Z9https://t.co/Q466JjSqzchttps://t.co/GacIpKQoET
1442408319608516614,ECOTerminator,2021-09-27T08:38:50.000Z,EcoTerminator,False,False,8,1,63164,0,,"I hate humans, but love the planet."
3281220704,haleymanz,2015-07-16T03:51:08.000Z,Haley Manz,False,False,165,170,369,0,,
44175972,Amazoneaffilate,2009-06-02T18:36:26.000Z,Amazon Affiliate,False,False,79,222,9117,1,,"Affiliated By Amazon ,Digital Marketing Social media Marketing , Researcher,"
785527176,bluefairyfly,2012-08-27T21:36:33.000Z,Laurie Strode’s Revenge ⚡️🌻🦄🧚‍♀️,False,False,1839,1782,7073,0,,"Mom, Democrat 💙🌊Breast Cancer Survivor, Psychology, CPhT, CETI Pilates Instructor, Thespian, Walking Music Encyclopedia 🌻 No DM’s"
1510781350902706180,wildbluethistle,2022-04-04T00:48:59.000Z,wild blue thistle,False,False,8802,1375,72500,1,,#ClimateChange #freemusic #acousticmusic #NowPlaying #followback #ClimateAction #GTTO #ToriesOut
841288108024958976,Homer2331,2017-03-13T14:01:30.000Z,Greg Goebel (Free Blue Checkmark),False,False,775,1865,10023,8,,"Science Education. Yankees, Giants, Knicks, Islanders, Ducks, Red Storm, Seawolves - Tweets are mine! Follows, retweets, & likes are not endorsements"
180748385,orfonline,2010-08-20T11:19:22.000Z,ORF,False,True,120138,148,350317,1062,https://t.co/sFIxMl5tFx,"Non–partisan, independent analyses on security, strategy, economy, development, energy and global governance."
885635179,feshdid,2012-10-17T00:22:01.000Z,Jose,False,False,316,822,38630,13,,Math and Stats. Vote conservative. Ecole Polytechnique. Racing
815291028458639361,DanBlitzerman,2016-12-31T20:18:23.000Z,Dan Blitzerman,False,False,8,50,57,1,,Extraordinarily Average
108314824,NorthernCenter,2010-01-25T15:05:42.000Z,Northern Center (NAEC),False,False,2316,391,7415,118,https://t.co/wLYw0jMJnN,"Conserving and protecting habitats in Interior & Arctic Alaska for wildlife, culture, environmental health and future generations since 1971. Cover: Anya Toelle"
1128682712150302720,NurilskiK,2019-05-15T15:25:03.000Z,NFT Collector,False,False,20,34,147,0,,Your Guide to the NFT And MetaVerse🤔 Best NFT Knowledge For Buy or Fliping💎 FOLLOW US For Daily Educational Content👇 LEARN ALL YOU NEED TO KNOW ABOUT NFTs
1598410368266956801,ksgorlich2,2022-12-01T20:18:45.000Z,Kathleen Gorlich,False,False,107,438,1140,0,,"Living the North Idaho FREEDOM life.  MAGA conservative to my core!  Constitution loving American, fighting Socialism/Communism the only way I know how."
15262593,mentalmarketer,2008-06-28T12:18:39.000Z,Luke Soon,False,False,1551,1287,61440,151,https://t.co/R5FqwyAuxb,Human Experience #HX Architect & Futurist | #InfiniteJourneys | #metaverse 🥽#Web3 🕸️| 🦄 Purpose 🎯:#Innovation #DesignDoing 🚀Opinions 100% my own.
271045715,stantradingman,2011-03-23T19:10:23.000Z,F15 Stan 🇺🇸 🇮🇹,False,False,100580,1092,84075,1508,,What’s up
1216430557321744385,YouthClimateMia,2020-01-12T18:43:52.000Z,Miami Youth Climate Summit,False,False,137,159,196,0,https://t.co/6YGqEu2fEx,"Giving a voice to Miami’s youth climate activists 🌍 Join us March 13th, 2022, at Gulliver Prep and ONLINE for our 4th annual summit!"
1518948335847153664,OldMechanic2,2022-04-26T13:42:17.000Z,Old Mechanic 🩸🇺🇸 🇷🇺,False,False,1394,1871,18183,1,,"Retired Commercial HVAC Mechanic, Maintenance Man, Former Certified Energy Manager, EPA Certification Proctor, and HVAC Instructor."
1329492481248014336,carboncompanies,2020-11-19T18:31:30.000Z,environmental footprints,False,False,167,0,105032,3,,an eco-bot that shows what’s behind closed doors when it comes to environmental damage from your favorite companies
2542988810,UoW_CAMRI,2014-06-03T07:32:07.000Z,CAMRI Media Research,False,False,3048,1369,7535,105,https://t.co/i3mtjHqXf2,"The Communication and Media Research Institute, @UniWestminster"
1586221809221132290,Maximusfree1945,2022-10-29T05:02:23.000Z,Jason Bee,False,False,54,465,1216,0,,All the world is a circus   🐝
269570399,jeffdets,2011-03-21T01:45:27.000Z,blister in the sun,False,False,163,139,14036,12,,
1599573822893686785,ChadJor68082094,2022-12-05T01:18:59.000Z,Chad Jordan,False,False,68,759,2790,0,,Research climate change/gun rights advocates
583525034,OpenSourcenew,2012-05-18T06:24:44.000Z,Open Source new,False,False,4876,4936,25341,166,,We deliver the latest Open Source news everyday
804172585709645824,JvO3006,2016-12-01T03:57:40.000Z,John van Oeveren,False,False,15,284,84,1,,Grew up in MI - moved to LA to become rockstar in '88 - moved to OR in '93 - Father of 2 - husband of 1 - Believer in Jesus Christ - Electrician - Avid hunter
18080108,tan123,2008-12-12T17:01:46.000Z,Tom Nelson,False,False,42517,3878,294325,605,https://t.co/PzAdFYPTXu,CO2 is *not* the climate control knob.YouTube: https://t.co/cZUx8q5ApyAbout me: https://t.co/ERuquRNOs2
3032072024,Be0it0truth,2015-02-20T04:03:37.000Z,Derek,False,False,2,2,43,1,,Deep Thinker
